record_id,datetime,year,month,day,hour,pm10,so2,no2,co,o3,temperature,pressure,dew_point,rain,wind_direction,wind_speed,pm25
16221,2015-01-27 11:00:00,2015,1,27,11,11.0,17.0,13.0,800.0,51.0,-2.0,1033.0,-22.6,0.0,ENE,4.0,11.0
16222,2015-01-27 12:00:00,2015,1,27,12,8.0,10.0,5.0,700.0,59.0,-2.2,1033.4,-22.8,0.0,N,4.6,8.0
16223,2015-01-27 13:00:00,2015,1,27,13,11.0,8.0,5.0,600.0,60.0,1.0,1027.0,-22.1,0.0,N,3.2,11.0
16224,2015-01-27 14:00:00,2015,1,27,14,11.0,8.0,5.0,700.0,62.0,2.0,1029.0,-22.8,0.0,N,2.2,11.0
16225,2015-01-27 15:00:00,2015,1,27,15,8.0,9.0,6.0,600.0,62.0,3.0,1027.0,-22.8,0.0,NNE,4.1,8.0
16226,2015-01-27 16:00:00,2015,1,27,16,9.0,10.0,6.0,600.0,62.0,2.0,1029.0,-23.6,0.0,NE,2.7,8.0
16227,2015-01-27 17:00:00,2015,1,27,17,11.0,11.0,13.0,700.0,54.0,2.0,1027.0,-22.0,0.0,NE,2.3,11.0
16228,2015-01-27 18:00:00,2015,1,27,18,24.0,12.0,51.0,900.0,22.0,0.0,1027.0,-20.9,0.0,NE,1.2,18.0
16229,2015-01-27 19:00:00,2015,1,27,19,33.0,11.0,74.0,1200.0,3.0,-5.2,1030.5,-21.3,0.0,W,0.4,20.0
16230,2015-01-27 20:00:00,2015,1,27,20,42.0,12.0,78.0,1300.0,2.0,,,,,,,26.0
16231,2015-01-27 21:00:00,2015,1,27,21,48.0,23.0,76.0,1300.0,2.0,-7.0,1029.0,-19.3,0.0,ESE,0.4,35.0
16232,2015-01-27 22:00:00,2015,1,27,22,48.0,31.0,76.0,1600.0,2.0,-7.0,1031.0,-16.7,0.0,NNW,0.6,36.0
16233,2015-01-27 23:00:00,2015,1,27,23,52.0,36.0,73.0,1600.0,2.0,-4.3,1032.3,-21.0,0.0,NW,0.6,40.0
16234,2015-01-28 00:00:00,2015,1,28,0,38.0,24.0,74.0,1600.0,2.0,-8.0,1029.0,-17.4,0.0,NNE,0.3,28.0
16235,2015-01-28 01:00:00,2015,1,28,1,37.0,22.0,77.0,1700.0,2.0,-8.0,1030.0,-16.1,0.0,ENE,0.2,32.0
16236,2015-01-28 02:00:00,2015,1,28,2,26.0,20.0,72.0,1300.0,4.0,-5.0,1030.0,-18.8,0.0,ENE,1.8,25.0
16237,2015-01-28 03:00:00,2015,1,28,3,21.0,17.0,59.0,1100.0,11.0,-4.0,1033.0,-20.3,0.0,ENE,1.8,21.0
16238,2015-01-28 04:00:00,2015,1,28,4,21.0,19.0,33.0,1000.0,28.0,-5.0,1032.0,-20.3,0.0,ENE,1.1,21.0
16239,2015-01-28 05:00:00,2015,1,28,5,14.0,16.0,23.0,900.0,36.0,-5.0,1028.0,-19.9,0.0,ENE,0.9,14.0
16240,2015-01-28 06:00:00,2015,1,28,6,8.0,12.0,18.0,800.0,39.0,-5.0,1028.0,-20.7,0.0,ENE,1.9,8.0
16241,2015-01-28 07:00:00,2015,1,28,7,8.0,11.0,29.0,800.0,32.0,-5.0,1030.0,-20.3,0.0,ENE,1.2,8.0
16242,2015-01-28 08:00:00,2015,1,28,8,8.0,11.0,40.0,900.0,23.0,-5.0,1028.0,-20.3,0.0,ENE,2.2,8.0
16243,2015-01-28 09:00:00,2015,1,28,9,19.0,14.0,55.0,1000.0,13.0,-5.0,1031.0,-20.7,0.0,ENE,1.8,10.0
16244,2015-01-28 10:00:00,2015,1,28,10,24.0,16.0,43.0,1000.0,27.0,-2.0,1033.0,-19.5,0.0,ENE,1.3,19.0
16245,2015-01-28 11:00:00,2015,1,28,11,16.0,13.0,21.0,800.0,45.0,-1.0,1029.0,-20.6,0.0,ENE,2.9,16.0
16246,2015-01-28 12:00:00,2015,1,28,12,13.0,8.0,24.0,800.0,46.0,0.0,1027.0,-20.9,0.0,E,1.5,13.0
16247,2015-01-28 13:00:00,2015,1,28,13,14.0,5.0,28.0,800.0,48.0,1.0,1027.0,-20.7,0.0,WSW,1.0,14.0
16248,2015-01-28 14:00:00,2015,1,28,14,20.0,7.0,29.0,800.0,49.0,2.0,1026.0,-19.9,0.0,WSW,2.2,20.0
16249,2015-01-28 15:00:00,2015,1,28,15,27.0,11.0,40.0,900.0,40.0,1.0,1026.0,-20.1,0.0,SW,1.7,26.0
16250,2015-01-28 16:00:00,2015,1,28,16,36.0,16.0,50.0,1100.0,35.0,1.0,1026.0,-20.1,0.0,SW,1.6,33.0
16251,2015-01-28 17:00:00,2015,1,28,17,44.0,18.0,60.0,1200.0,26.0,0.0,1027.0,-19.8,0.0,W,2.0,35.0
16252,2015-01-28 18:00:00,2015,1,28,18,48.0,19.0,59.0,1200.0,26.0,0.0,1027.0,-20.3,0.0,WSW,1.9,38.0
16253,2015-01-28 19:00:00,2015,1,28,19,52.0,22.0,59.0,1300.0,24.0,0.0,1027.0,-19.8,0.0,SW,2.9,39.0
16254,2015-01-28 21:00:00,2015,1,28,21,62.0,25.0,70.0,1500.0,13.0,0.0,1023.0,-18.7,0.0,SW,1.9,34.0
16255,2015-01-28 22:00:00,2015,1,28,22,66.0,27.0,68.0,1600.0,15.0,0.0,1026.0,-18.7,0.0,SW,1.4,58.0
16256,2015-01-28 23:00:00,2015,1,28,23,92.0,42.0,81.0,2000.0,8.0,0.0,1025.0,-17.7,0.0,SSW,1.4,73.0
16257,2015-01-29 00:00:00,2015,1,29,0,110.0,50.0,92.0,2200.0,3.0,-1.0,1025.0,-16.8,0.0,WNW,0.8,98.0
16258,2015-01-29 01:00:00,2015,1,29,1,116.0,52.0,89.0,2200.0,2.0,-1.0,1027.0,-15.6,0.0,NW,1.0,108.0
16259,2015-01-29 02:00:00,2015,1,29,2,153.0,58.0,77.0,2100.0,4.0,-2.0,1026.0,-15.1,0.0,SW,0.7,126.0
16260,2015-01-29 03:00:00,2015,1,29,3,116.0,33.0,46.0,1500.0,22.0,-1.0,1026.0,-14.9,0.0,W,1.5,103.0
16261,2015-01-29 04:00:00,2015,1,29,4,122.0,28.0,38.0,1400.0,25.0,-2.0,1020.0,-9.4,0.0,SSW,1.3,90.0
16262,2015-01-29 05:00:00,2015,1,29,5,111.0,13.0,39.0,1400.0,21.0,-2.0,1022.0,-6.7,0.0,SSW,1.4,89.0
16263,2015-01-29 06:00:00,2015,1,29,6,83.0,14.0,40.0,1400.0,19.0,-3.0,1021.0,-7.9,0.0,SW,1.6,83.0
16264,2015-01-29 07:00:00,2015,1,29,7,80.0,16.0,46.0,1400.0,15.0,-2.0,1025.0,-7.1,0.0,W,1.7,79.0
16265,2015-01-29 08:00:00,2015,1,29,8,85.0,18.0,58.0,1500.0,5.0,-2.0,1024.0,-7.1,0.0,W,1.9,80.0
16266,2015-01-29 09:00:00,2015,1,29,9,84.0,22.0,59.0,1600.0,4.0,-2.0,1022.0,-7.1,0.0,W,0.5,75.0
16267,2015-01-29 10:00:00,2015,1,29,10,90.0,32.0,59.0,1700.0,8.0,-1.0,1022.0,-7.6,0.0,SW,2.2,84.0
16268,2015-01-29 11:00:00,2015,1,29,11,106.0,32.0,62.0,1900.0,12.0,0.0,1026.0,-7.3,0.0,WNW,1.7,95.0
16269,2015-01-29 12:00:00,2015,1,29,12,88.0,39.0,59.0,1800.0,22.0,3.0,1020.0,-12.9,0.0,E,0.9,88.0
16270,2015-01-29 13:00:00,2015,1,29,13,56.0,27.0,34.0,1300.0,43.0,4.0,1019.0,-18.9,0.0,N,4.9,56.0
16271,2015-01-29 14:00:00,2015,1,29,14,14.0,10.0,4.0,700.0,64.0,4.0,1024.0,-18.9,0.0,NW,3.1,14.0
16272,2015-01-29 15:00:00,2015,1,29,15,14.0,8.0,3.0,600.0,66.0,4.0,1021.0,-19.6,0.0,NNW,3.1,11.0
16273,2015-01-29 16:00:00,2015,1,29,16,16.0,8.0,4.0,600.0,68.0,3.0,1019.0,-20.4,0.0,NNW,4.2,9.0
16274,2015-01-29 17:00:00,2015,1,29,17,12.0,8.0,4.0,600.0,67.0,3.0,1021.0,-19.1,0.0,N,3.0,9.0
16275,2015-01-29 18:00:00,2015,1,29,18,14.0,9.0,11.0,700.0,60.0,2.0,1023.0,-19.3,0.0,N,4.1,8.0
16276,2015-01-29 19:00:00,2015,1,29,19,23.0,15.0,20.0,700.0,52.0,1.0,1023.0,-19.5,0.0,NNE,3.3,11.0
16277,2015-01-29 20:00:00,2015,1,29,20,26.0,9.0,22.0,800.0,51.0,0.0,1024.0,-19.2,0.0,NNE,2.2,12.0
16278,2015-01-29 21:00:00,2015,1,29,21,20.0,8.0,28.0,800.0,45.0,0.0,1024.0,-18.7,0.0,NNE,2.1,14.0
16279,2015-01-29 22:00:00,2015,1,29,22,13.0,5.0,20.0,800.0,47.0,-1.0,1025.0,-19.1,0.0,NE,2.8,13.0
16280,2015-01-29 23:00:00,2015,1,29,23,8.0,6.0,14.0,700.0,53.0,-2.0,1025.0,-19.9,0.0,NE,2.7,8.0
16281,2015-01-30 00:00:00,2015,1,30,0,7.0,5.0,9.0,700.0,58.0,-2.0,1029.0,-19.5,0.0,NE,2.7,7.0
16282,2015-01-30 01:00:00,2015,1,30,1,6.0,2.0,6.0,700.0,60.0,-4.0,1025.0,-20.7,0.0,NNE,2.4,6.0
16283,2015-01-30 02:00:00,2015,1,30,2,8.0,6.0,14.0,800.0,52.0,-4.0,1029.0,-19.9,0.0,NE,2.0,8.0
16284,2015-01-30 03:00:00,2015,1,30,3,14.0,10.0,14.0,800.0,48.0,-5.0,1029.0,-20.3,0.0,NE,1.7,9.0
16285,2015-01-30 04:00:00,2015,1,30,4,11.0,18.0,15.0,700.0,46.0,-5.0,1025.0,-20.3,0.0,N,2.5,11.0
16286,2015-01-30 05:00:00,2015,1,30,5,19.0,24.0,21.0,800.0,41.0,-5.0,1027.0,-20.7,0.0,NNE,1.9,11.0
16287,2015-01-30 06:00:00,2015,1,30,6,16.0,30.0,20.0,800.0,43.0,-6.0,1026.0,-20.8,0.0,NNE,0.7,11.0
16288,2015-01-30 07:00:00,2015,1,30,7,12.0,24.0,28.0,800.0,37.0,-7.0,1031.0,-20.6,0.0,E,1.0,9.0
16289,2015-01-30 08:00:00,2015,1,30,8,14.0,14.0,32.0,800.0,35.0,-5.0,1031.0,-20.7,0.0,NE,2.1,9.0
16290,2015-01-30 09:00:00,2015,1,30,9,19.0,19.0,25.0,800.0,41.0,-4.0,1034.0,-20.7,0.0,NE,2.1,13.0
16291,2015-01-30 10:00:00,2015,1,30,10,21.0,25.0,16.0,800.0,50.0,-1.0,1029.0,-20.1,0.0,NE,2.2,13.0
16292,2015-01-30 11:00:00,2015,1,30,11,18.0,19.0,11.0,800.0,55.0,0.0,1033.0,-20.9,0.0,N,3.1,14.0
16293,2015-01-30 16:00:00,2015,1,30,16,71.0,14.0,9.0,300.0,85.0,3.0,1028.0,-23.7,0.0,N,3.9,7.0
16294,2015-01-30 17:00:00,2015,1,30,17,52.0,15.0,13.0,300.0,80.0,3.0,1031.0,-22.8,0.0,WNW,2.2,9.0
16295,2015-01-30 18:00:00,2015,1,30,18,46.0,17.0,22.0,400.0,69.0,1.0,1031.0,-22.8,0.0,N,1.4,10.0
16296,2015-01-30 19:00:00,2015,1,30,19,50.0,24.0,33.0,500.0,55.0,1.0,1029.0,-22.8,0.0,N,1.4,14.0
16297,2015-01-30 20:00:00,2015,1,30,20,58.0,30.0,54.0,700.0,32.0,-1.0,1031.0,-22.4,0.0,E,0.3,22.0
16298,2015-01-30 21:00:00,2015,1,30,21,44.0,18.0,36.0,500.0,50.0,-2.0,1032.0,-22.0,0.0,NNE,1.3,16.0
16299,2015-01-30 22:00:00,2015,1,30,22,30.0,13.0,23.0,300.0,63.0,-2.0,1034.0,-22.6,0.0,NNE,0.7,11.0
16300,2015-01-30 23:00:00,2015,1,30,23,26.0,16.0,34.0,300.0,50.0,-2.0,1031.0,-21.5,0.0,NE,1.3,12.0
16301,2015-01-31 00:00:00,2015,1,31,0,22.0,14.0,33.0,300.0,51.0,-2.0,1035.0,-22.6,0.0,NE,2.0,9.0
16302,2015-01-31 01:00:00,2015,1,31,1,30.0,22.0,35.0,500.0,48.0,-4.0,1035.0,-24.3,0.0,NE,2.4,11.0
16303,2015-01-31 02:00:00,2015,1,31,2,29.0,12.0,30.0,600.0,52.0,-5.0,1032.0,-22.0,0.0,NE,1.0,14.0
16304,2015-01-31 03:00:00,2015,1,31,3,30.0,14.0,28.0,600.0,50.0,-6.0,1035.0,-22.0,0.0,NE,1.5,13.0
16305,2015-01-31 04:00:00,2015,1,31,4,28.0,29.0,30.0,700.0,15.0,-8.0,1035.0,-21.8,0.0,E,0.8,16.0
16306,2015-01-31 05:00:00,2015,1,31,5,26.0,9.0,32.0,600.0,22.0,-5.3,1035.2,-22.8,0.0,NE,2.6,9.0
16307,2015-01-31 06:00:00,2015,1,31,6,24.0,9.0,30.0,600.0,27.0,-8.0,1032.0,-22.2,0.0,ENE,1.7,11.0
16308,2015-01-31 07:00:00,2015,1,31,7,24.0,14.0,43.0,700.0,10.0,-7.0,1036.0,-22.1,0.0,NE,0.9,11.0
16309,2015-01-31 08:00:00,2015,1,31,8,27.0,19.0,54.0,800.0,2.0,-7.0,1035.0,-21.7,0.0,ENE,1.4,12.0
16310,2015-01-31 09:00:00,2015,1,31,9,33.0,17.0,37.0,700.0,22.0,-5.0,1034.0,-22.0,0.0,E,1.0,16.0
16311,2015-01-31 10:00:00,2015,1,31,10,39.0,16.0,35.0,900.0,27.0,-2.0,1034.0,-22.0,0.0,NNE,2.0,22.0
16312,2015-01-31 11:00:00,2015,1,31,11,40.0,24.0,33.0,800.0,32.0,0.0,1032.0,-21.6,0.0,NNE,2.0,24.0
16313,2015-01-31 12:00:00,2015,1,31,12,33.0,29.0,24.0,700.0,47.0,2.0,1031.0,-22.0,0.0,NNE,1.9,19.0
16314,2015-01-31 13:00:00,2015,1,31,13,29.0,24.0,22.0,700.0,54.0,3.0,1034.0,-22.8,0.0,E,1.7,24.0
16315,2015-01-31 14:00:00,2015,1,31,14,17.0,16.0,16.0,500.0,61.0,4.0,1032.0,-23.9,0.0,N,1.4,13.0
16316,2015-01-31 15:00:00,2015,1,31,15,17.0,14.0,15.0,500.0,64.0,4.0,1031.0,-23.9,0.0,WNW,0.8,13.0
16317,2015-01-31 16:00:00,2015,1,31,16,20.0,12.0,20.0,400.0,58.0,4.0,1027.0,-23.9,0.0,WNW,0.9,10.0
16318,2015-01-31 17:00:00,2015,1,31,17,22.0,11.0,34.0,600.0,40.0,3.0,1028.0,-22.0,0.0,W,3.0,12.0
16319,2015-01-31 18:00:00,2015,1,31,18,50.0,15.0,61.0,800.0,9.0,1.0,1028.0,-21.4,0.0,WSW,2.2,23.0
16320,2015-01-31 19:00:00,2015,1,31,19,81.0,25.0,70.0,1100.0,10.0,0.0,1033.0,-19.2,0.0,WSW,1.8,45.0
16321,2015-01-31 20:00:00,2015,1,31,20,100.0,28.0,70.0,1200.0,11.0,-1.0,1030.0,-19.6,0.0,WSW,1.5,67.0
16322,2015-01-31 21:00:00,2015,1,31,21,119.0,36.0,84.0,1600.0,3.0,-4.0,1031.0,-19.9,0.0,SW,1.3,88.0
16323,2015-01-31 22:00:00,2015,1,31,22,129.0,38.0,93.0,1800.0,2.0,-6.0,1033.0,-19.0,0.0,WSW,0.2,103.0
16324,2015-01-31 23:00:00,2015,1,31,23,128.0,43.0,100.0,2000.0,2.0,-7.0,1032.0,-16.4,0.0,NE,1.0,109.0
16325,2015-02-01 00:00:00,2015,2,1,0,122.0,46.0,94.0,2300.0,2.0,-8.0,1032.0,-14.4,0.0,NW,0.5,97.0
16326,2015-02-01 01:00:00,2015,2,1,1,123.0,77.0,91.0,2900.0,2.0,-9.0,1028.0,-15.2,0.0,NE,0.8,85.0
16327,2015-02-01 02:00:00,2015,2,1,2,149.0,92.0,89.0,3300.0,2.0,-9.0,1033.0,-14.8,0.0,ENE,0.8,103.0
16328,2015-02-01 03:00:00,2015,2,1,3,114.0,59.0,75.0,2700.0,2.0,-10.0,1032.0,-16.9,0.0,ENE,0.0,96.0
16329,2015-02-01 04:00:00,2015,2,1,4,48.0,30.0,59.0,1400.0,2.0,-10.0,1029.0,-16.1,0.0,ENE,0.3,41.0
16330,2015-02-01 05:00:00,2015,2,1,5,35.0,25.0,58.0,1300.0,2.0,-10.0,1028.0,-15.9,0.0,NE,0.7,32.0
16331,2015-02-01 06:00:00,2015,2,1,6,41.0,30.0,59.0,1300.0,2.0,-10.0,1029.0,-15.5,0.0,NE,0.4,38.0
16332,2015-02-01 07:00:00,2015,2,1,7,35.0,29.0,59.0,1200.0,2.0,-10.0,1031.0,-14.6,0.0,NE,0.4,30.0
16333,2015-02-01 08:00:00,2015,2,1,8,70.0,58.0,64.0,1600.0,2.0,-6.0,1029.0,-17.7,0.0,ENE,1.9,44.0
16334,2015-02-01 09:00:00,2015,2,1,9,76.0,54.0,62.0,1900.0,2.0,-5.0,1030.0,-20.3,0.0,NE,1.2,45.0
16335,2015-02-01 10:00:00,2015,2,1,10,50.0,25.0,49.0,1200.0,6.0,-2.0,1032.0,-19.9,0.0,ENE,1.7,32.0
16336,2015-02-01 11:00:00,2015,2,1,11,48.0,27.0,42.0,1000.0,18.0,0.0,1033.0,-20.3,0.0,NNE,1.1,30.0
16337,2015-02-01 12:00:00,2015,2,1,12,58.0,37.0,51.0,1200.0,12.0,1.0,1031.0,-20.1,0.0,SW,1.1,42.0
16338,2015-02-01 13:00:00,2015,2,1,13,58.0,35.0,56.0,1300.0,12.0,3.0,1026.0,-20.4,0.0,ENE,1.2,45.0
16339,2015-02-01 14:00:00,2015,2,1,14,48.0,24.0,56.0,1100.0,17.0,3.0,1028.0,-20.4,0.0,SW,1.4,35.0
16340,2015-02-01 15:00:00,2015,2,1,15,46.0,21.0,56.0,1000.0,20.0,4.0,1026.0,-19.6,0.0,SW,2.2,40.0
16341,2015-02-01 16:00:00,2015,2,1,16,67.0,30.0,63.0,1200.0,18.0,3.0,1025.0,-19.1,0.0,SW,1.0,49.0
16342,2015-02-01 17:00:00,2015,2,1,17,110.0,50.0,76.0,1500.0,13.0,3.0,1028.0,-16.7,0.0,W,1.3,85.0
16343,2015-02-01 18:00:00,2015,2,1,18,133.0,54.0,93.0,1800.0,2.0,1.0,1026.0,-16.0,0.0,W,1.6,99.0
16344,2015-02-01 19:00:00,2015,2,1,19,158.0,75.0,107.0,2500.0,2.0,-1.0,1027.0,-15.3,0.0,W,1.2,120.0
16345,2015-02-01 20:00:00,2015,2,1,20,146.0,83.0,101.0,2600.0,2.0,-2.0,1027.0,-14.1,0.0,W,0.8,114.0
16346,2015-02-01 21:00:00,2015,2,1,21,139.0,74.0,100.0,2400.0,2.0,-4.0,1028.0,-15.3,0.0,SE,0.0,114.0
16347,2015-02-01 22:00:00,2015,2,1,22,147.0,78.0,102.0,2700.0,2.0,-5.0,1025.0,-16.2,0.0,SW,0.8,117.0
16348,2015-02-01 23:00:00,2015,2,1,23,153.0,85.0,102.0,2800.0,2.0,-5.0,1025.0,-17.2,0.0,SE,0.3,125.0
16349,2015-02-02 00:00:00,2015,2,2,0,150.0,79.0,101.0,2900.0,2.0,-6.0,1030.0,-17.7,0.0,ESE,0.4,130.0
16350,2015-02-02 01:00:00,2015,2,2,1,178.0,76.0,104.0,4100.0,2.0,-3.8,1029.8,-14.6,0.0,SSW,0.5,138.0
16351,2015-02-02 02:00:00,2015,2,2,2,244.0,130.0,113.0,5800.0,11.0,-4.0,1026.0,-17.6,0.0,NE,1.2,203.0
16352,2015-02-02 03:00:00,2015,2,2,3,251.0,119.0,103.0,5800.0,16.0,-4.0,1028.0,-17.6,0.0,ENE,1.2,213.0
16353,2015-02-02 04:00:00,2015,2,2,4,226.0,101.0,98.0,5500.0,10.0,-4.0,1029.0,-17.9,0.0,ENE,1.3,198.0
16354,2015-02-02 05:00:00,2015,2,2,5,178.0,76.0,83.0,4200.0,4.0,-5.0,1026.0,-16.8,0.0,ENE,1.1,164.0
16355,2015-02-02 06:00:00,2015,2,2,6,124.0,67.0,78.0,3400.0,2.0,-5.0,1026.0,-17.8,0.0,NE,1.3,116.0
16356,2015-02-02 07:00:00,2015,2,2,7,100.0,66.0,79.0,2900.0,2.0,-6.0,1026.0,-17.4,0.0,ENE,1.3,87.0
16357,2015-02-02 08:00:00,2015,2,2,8,74.0,45.0,70.0,1900.0,2.0,-6.0,1026.0,-17.4,0.0,NE,1.0,66.0
16358,2015-02-02 09:00:00,2015,2,2,9,79.0,47.0,67.0,1900.0,2.0,-4.0,1030.0,-17.9,0.0,ENE,1.1,66.0
16359,2015-02-02 10:00:00,2015,2,2,10,66.0,,,,,-1.0,1025.0,-17.3,0.0,ENE,1.1,66.0
16360,2015-02-02 11:00:00,2015,2,2,11,96.0,41.0,,1700.0,,1.0,1026.0,-16.9,0.0,NNE,1.2,76.0
16361,2015-02-02 12:00:00,2015,2,2,12,105.0,47.0,,1800.0,25.0,2.0,1027.0,-17.5,0.0,NE,1.2,89.0
16362,2015-02-02 13:00:00,2015,2,2,13,130.0,60.0,93.0,2000.0,22.0,2.0,1023.0,-17.0,0.0,ENE,1.9,112.0
16363,2015-02-02 14:00:00,2015,2,2,14,138.0,63.0,99.0,2200.0,21.0,3.0,1023.0,-16.7,0.0,ESE,0.8,123.0
16364,2015-02-02 15:00:00,2015,2,2,15,142.0,69.0,110.0,2400.0,17.0,3.0,1024.0,-17.3,0.0,ENE,0.8,132.0
16365,2015-02-02 16:00:00,2015,2,2,16,153.0,74.0,127.0,2600.0,10.0,3.0,1023.0,-16.2,0.0,NE,1.5,138.0
16366,2015-02-02 17:00:00,2015,2,2,17,177.0,83.0,142.0,3000.0,6.0,3.0,1028.0,-15.2,0.0,NE,0.9,153.0
16367,2015-02-02 18:00:00,2015,2,2,18,193.0,87.0,148.0,3100.0,6.0,2.0,1023.0,-15.1,0.0,ENE,0.9,164.0
16368,2015-02-02 19:00:00,2015,2,2,19,203.0,90.0,152.0,3200.0,5.0,1.0,1025.0,-13.9,0.0,WSW,1.2,173.0
16369,2015-02-02 20:00:00,2015,2,2,20,197.0,84.0,141.0,3000.0,5.0,2.0,1025.0,-10.5,0.0,SW,2.8,172.0
16370,2015-02-02 21:00:00,2015,2,2,21,157.0,73.0,83.0,1800.0,35.0,1.0,1027.0,-5.9,0.0,SW,3.3,134.0
16371,2015-02-02 22:00:00,2015,2,2,22,109.0,42.0,61.0,1400.0,43.0,0.0,1026.0,-2.7,0.0,SW,2.4,109.0
16372,2015-02-02 23:00:00,2015,2,2,23,115.0,34.0,77.0,1600.0,19.0,0.0,1029.0,-2.9,0.0,WSW,1.6,115.0
16373,2015-02-03 00:00:00,2015,2,3,0,116.0,36.0,84.0,1600.0,12.0,-1.0,1027.0,-3.8,0.0,SW,1.1,116.0
16374,2015-02-03 01:00:00,2015,2,3,1,123.0,38.0,90.0,1800.0,4.0,-2.0,1026.0,-4.2,0.0,N,0.0,123.0
16375,2015-02-03 02:00:00,2015,2,3,2,132.0,35.0,100.0,1900.0,2.0,-2.0,1023.0,-3.7,0.0,ENE,0.0,132.0
16376,2015-02-03 03:00:00,2015,2,3,3,138.0,41.0,106.0,2300.0,2.0,-2.0,1023.0,-4.3,0.0,ENE,0.6,138.0
16377,2015-02-03 04:00:00,2015,2,3,4,151.0,38.0,108.0,3200.0,2.0,-5.0,1025.0,-6.8,0.0,WNW,0.5,151.0
16378,2015-02-03 05:00:00,2015,2,3,5,154.0,30.0,105.0,3100.0,2.0,-5.0,1025.0,-6.4,0.0,E,0.0,154.0
16379,2015-02-03 06:00:00,2015,2,3,6,157.0,35.0,110.0,3400.0,2.0,-6.0,1027.0,-7.8,0.0,NE,0.4,157.0
16380,2015-02-03 07:00:00,2015,2,3,7,173.0,41.0,113.0,3700.0,2.0,-7.0,1024.0,-9.1,0.0,ENE,0.7,168.0
16381,2015-02-03 08:00:00,2015,2,3,8,197.0,48.0,119.0,4300.0,4.0,-7.0,1028.0,-9.1,0.0,WNW,0.8,195.0
16382,2015-02-03 09:00:00,2015,2,3,9,206.0,54.0,125.0,5100.0,6.0,-5.0,1029.0,-7.9,0.0,WSW,0.7,197.0
16383,2015-02-03 10:00:00,2015,2,3,10,239.0,86.0,142.0,5600.0,10.0,1.0,1029.0,-6.8,0.0,W,0.8,213.0
16384,2015-02-03 11:00:00,2015,2,3,11,218.0,108.0,130.0,4200.0,16.0,3.0,1027.0,-9.0,0.0,N,1.3,200.0
16385,2015-02-03 12:00:00,2015,2,3,12,197.0,98.0,129.0,3600.0,25.0,6.0,1025.0,-10.7,0.0,N,3.9,184.0
16386,2015-02-03 13:00:00,2015,2,3,13,103.0,54.0,59.0,1700.0,75.0,7.0,1023.0,-11.2,0.0,N,3.2,103.0
16387,2015-02-03 14:00:00,2015,2,3,14,56.0,36.0,22.0,900.0,105.0,8.0,1023.0,-11.4,0.0,N,3.7,56.0
16388,2015-02-03 15:00:00,2015,2,3,15,56.0,32.0,23.0,900.0,104.0,8.0,1026.0,-11.9,0.0,NNW,4.5,56.0
16389,2015-02-03 16:00:00,2015,2,3,16,55.0,26.0,23.0,800.0,102.0,8.0,1025.0,-13.0,0.0,N,1.7,50.0
16390,2015-02-03 17:00:00,2015,2,3,17,41.0,21.0,24.0,700.0,96.0,7.0,1022.0,-15.8,0.0,NNW,2.5,38.0
16391,2015-02-03 18:00:00,2015,2,3,18,33.0,20.0,28.0,600.0,84.0,6.0,1021.0,-18.0,0.0,NNW,4.4,23.0
16392,2015-02-03 19:00:00,2015,2,3,19,26.0,19.0,40.0,600.0,65.0,5.0,1024.0,-17.4,0.0,N,3.1,18.0
16393,2015-02-03 20:00:00,2015,2,3,20,29.0,11.0,36.0,600.0,70.0,4.0,1026.0,-17.0,0.0,NW,1.8,15.0
16394,2015-02-03 21:00:00,2015,2,3,21,35.0,10.0,39.0,700.0,66.0,3.0,1024.0,-16.7,0.0,N,2.4,13.0
16395,2015-02-03 22:00:00,2015,2,3,22,42.0,14.0,27.0,500.0,73.0,3.0,1029.0,-16.2,0.0,NNE,4.0,12.0
16396,2015-02-03 23:00:00,2015,2,3,23,62.0,14.0,26.0,500.0,70.0,1.0,1025.0,-16.9,0.0,N,6.2,15.0
16397,2015-02-04 00:00:00,2015,2,4,0,75.0,11.0,26.0,400.0,66.0,0.0,1029.0,-16.4,0.0,NE,2.3,12.0
16398,2015-02-04 01:00:00,2015,2,4,1,49.0,10.0,26.0,400.0,63.0,-1.0,1027.0,-16.0,0.0,NNE,1.9,12.0
16399,2015-02-04 02:00:00,2015,2,4,2,42.0,14.0,24.0,400.0,59.0,-1.0,1027.0,-16.0,0.0,N,3.1,10.0
16400,2015-02-04 03:00:00,2015,2,4,3,32.0,18.0,34.0,500.0,43.0,-1.0,1026.0,-16.4,0.0,NNE,2.4,13.0
16401,2015-02-04 04:00:00,2015,2,4,4,29.0,21.0,29.0,500.0,,-1.0,1026.0,-15.6,0.0,NE,2.7,12.0
16402,2015-02-04 05:00:00,2015,2,4,5,39.0,17.0,16.0,400.0,80.0,-1.0,1026.0,-16.0,0.0,NNE,2.3,10.0
16403,2015-02-04 06:00:00,2015,2,4,6,21.0,21.0,18.0,400.0,80.0,-2.0,1026.0,-16.5,0.0,NE,2.7,10.0
16404,2015-02-04 07:00:00,2015,2,4,7,19.0,18.0,16.0,400.0,82.0,-2.0,1027.0,-16.9,0.0,NE,3.8,7.0
16405,2015-02-04 08:00:00,2015,2,4,8,14.0,19.0,24.0,400.0,72.0,-2.0,1025.0,-17.3,0.0,NE,1.5,7.0
